entity,coupled,degree,average-revs
app/controllers/congress_messages_controller.rb,app/views/congress_messages/_form.html.erb,30,30
app/controllers/congress_messages_controller.rb,lib/congress_forms.rb,29,27
app/assets/javascripts/application/tools/email.js.erb,app/views/tools/_email.html.erb,28,21
app/helpers/congress_message_helper.rb,lib/congress_forms.rb,27,19
config/locales/en.yml,spec/requests/congress_messages_spec.rb,27,18
app/controllers/admin/action_pages_controller.rb,app/models/action_page.rb,26,61
app/assets/javascripts/application/tools/congress_message.js,app/views/tools/_congress_message.html.erb,26,50
app/assets/stylesheets/application/_nav.scss,app/views/layouts/application.html.erb,26,41
app/models/action_page.rb,spec/models/action_page_spec.rb,26,27
Dockerfile,docker/entrypoint.sh,26,23
app/models/action_page.rb,db/schema.rb,25,36
app/assets/javascripts/application/tools/call.js,app/views/tools/_call.html.erb,24,29
features/step_definitions/user_steps.rb,features/support/env.rb,24,25
app/assets/javascripts/admin.js,app/assets/stylesheets/admin.scss,23,34
app/helpers/congress_message_helper.rb,app/views/congress_messages/_form.html.erb,23,22
app/models/congress_message.rb,app/views/congress_messages/_form.html.erb,23,21
app/assets/javascripts/application/tools/congress_message.js,app/views/congress_messages/_form.html.erb,22,44
app/views/tools/_email.html.erb,app/views/tools/_newsletter_signup.html.erb,22,23
app/views/tools/_call.html.erb,app/views/tools/_petition.html.erb,21,37
app/assets/stylesheets/action_page.css.scss,app/views/tools/_newsletter_signup.html.erb,21,24
app/views/admin/action_pages/_panel_analytics.html.erb,config/routes.rb,21,24
app/assets/javascripts/application/tools/petition.js,app/views/tools/_petition.html.erb,21,24
app/controllers/congress_messages_controller.rb,spec/lib/congress_forms_spec.rb,21,23
app/views/congress_messages/_form.html.erb,lib/congress_forms.rb,21,23
app/controllers/admin/action_pages_controller.rb,config/routes.rb,20,59
app/views/tools/_call.html.erb,app/views/tools/_tweet.html.erb,20,35
app/controllers/action_page_controller.rb,app/helpers/congress_message_helper.rb,20,30
app/views/action_page/index.html.erb,app/views/action_page/show.html.erb,20,25
app/controllers/congress_messages_controller.rb,config/locales/en.yml,19,26
app/assets/stylesheets/action_page.scss,app/views/action_page/show.html.erb,18,81
app/assets/javascripts/admin.js,app/controllers/admin/action_pages_controller.rb,18,61
app/controllers/action_page_controller.rb,app/models/action_page.rb,18,43
app/views/congress_messages/_form.html.erb,app/views/tools/_congress_message.html.erb,18,33
app/assets/javascripts/admin.js,app/views/admin/action_pages/_panel_action_pages.html.erb,18,28
app/assets/javascripts/application/tools/email.js.erb,app/controllers/tools_controller.rb,18,27
app/views/tools/_congress_message.html.erb,app/views/tools/_container.html.erb,18,27
app/assets/stylesheets/admin.scss,app/controllers/admin/action_pages_controller.rb,17,52
app/controllers/admin/action_pages_controller.rb,app/controllers/admin/events_controller.rb,17,51
app/views/tools/_newsletter_signup.html.erb,app/views/tools/_petition.html.erb,17,28
app/views/tools/_call.html.erb,app/views/tools/_newsletter_signup.html.erb,17,28
app/assets/stylesheets/application/_base.scss,app/assets/stylesheets/welcome.scss,16,56
app/controllers/admin/action_pages_controller.rb,db/schema.rb,16,54
app/assets/stylesheets/application/_forms.scss,app/views/welcome/index.html.erb,16,36
app/assets/stylesheets/action_page.css.scss,app/views/tools/_tweet.html.erb,16,31
app/views/tools/_email.html.erb,app/views/tools/_tweet.html.erb,16,30
app/views/tools/_call.html.erb,app/views/tools/_congress_message.html.erb,15,38
app/assets/stylesheets/action_page.css.scss,app/views/tools/_call.html.erb,15,33
app/views/tools/_congress_message.html.erb,app/views/tools/_email.html.erb,15,33
app/assets/stylesheets/application/_base.scss,app/views/welcome/index.html.erb,14,43
config/routes.rb,db/schema.rb,14,34
app/assets/stylesheets/application/_base.scss,app/assets/stylesheets/application/_variables.scss,14,34
app/assets/stylesheets/action_page.scss,app/assets/stylesheets/application/_base.scss,13,90
app/controllers/admin/action_pages_controller.rb,app/models/congress_message_campaign.rb,13,46
app/controllers/admin/action_pages_controller.rb,app/views/admin/action_pages/events.html.erb,13,45
Gemfile,app/assets/javascripts/admin.js,13,45
app/controllers/admin/action_pages_controller.rb,app/controllers/concerns/date_range.rb,13,44
app/assets/stylesheets/application/_mixins.scss,app/assets/stylesheets/welcome.scss,13,38
app/views/tools/_congress_message.html.erb,app/views/tools/_petition.html.erb,13,38
app/assets/javascripts/application/tools/congress_message.js,app/views/tools/_container.html.erb,13,38
app/assets/stylesheets/application/_base.scss,app/assets/stylesheets/application/_forms.scss,12,50
app/controllers/action_page_controller.rb,app/controllers/tools_controller.rb,12,41
app/assets/stylesheets/action_page.scss,app/views/tools/_congress_message.html.erb,11,81
app/assets/stylesheets/application/_base.scss,app/assets/stylesheets/application/_nav.scss,11,53
app/controllers/admin/action_pages_controller.rb,app/models/ahoy/event.rb,11,51
app/assets/stylesheets/users.scss,app/assets/stylesheets/welcome.scss,11,44
app/controllers/admin/action_pages_controller.rb,app/views/admin/action_pages/_panel_analytics.html.erb,11,44
Gemfile.lock,app/assets/javascripts/admin.js,10,57
app/assets/stylesheets/application/_forms.scss,app/assets/stylesheets/welcome.scss,10,49
app/controllers/admin/action_pages_controller.rb,app/views/admin/action_pages/index.html.erb,10,47
app/assets/stylesheets/admin/action_pages.scss,app/controllers/admin/action_pages_controller.rb,10,46
app/controllers/admin/action_pages_controller.rb,app/views/admin/action_pages/_panel_action_pages.html.erb,10,46
